event_category,event_action,event_label,total_events,unique_events
city_landing,price_button_submit,Adler / Показать предложения (139),2,2
city_landing,price_button_submit,Pskov / Показать предложения (38),3,2
city_landing,search-tools-button_open,Nalchik / Фильтры,268,230
city_landing,search-tools-button_open,Kursk / Выбрано: 1,1,1
city_landing,search-tools-button_open,Sharm-el-Sheikh / ЕГИПЕТ ЭКСКУРСИИ ШАРМ,1,1
city_landing,ticket-type_checkbox,Side / Мини-группа,10,10
city_landing,filters-categories_click,Cyprus / Автобусные,26,21
city_landing,price_button_submit,Kaliningrad / Показать предложения (135),2,2
city_landing,price_button_submit,Adler / Показать предложения (201),2,2
city_landing,price_button_submit,Belek / Показать предложения (15),15,14
city_landing,price_button_submit,Hurghada / Показать предложения (38),29,20
city_landing,filters-categories_click,Crete / ЭКСКУРСИИ НА КРИТЕ,3,3
City Page,Page Visit,Olkhon,1881,1289
city_landing,search-tools-button_open,Anapa / Фильтры Выбрано: 2,4,4
city_landing,search-tools-button_open,Adler / Фильтры Выбрано: 2,4,4
city_landing,search-tools-button_open,Side / Все,79,77
city_landing,filters-categories_click,Athens / Индивидуальные,30,22
city_landing,price_button_submit,Tbilisi / Показать предложения (75),2,2
city_landing,price_button_submit,Vyborg / Показать предложения (7),7,7
city_landing,filters-categories_click,Havana / Сначала самые популярные,1,1
city_landing,price_button_submit,Gelendzhik / Показать предложения (27),3,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (253),2,2
city_landing,dates_filter_mobile,Budapest / Завтра,195,157
city_landing,search-tools-button_open,Murmansk / Фильтры Выбрано: 0,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (178),12,11
city_landing,search-tools-button_open,Novorossiysk / Все,35,35
city_landing,price_button_submit,Kostroma / Показать предложения (7),2,2
City Page,Page Visit,Kerch,2385,1807
city_landing,price_button_submit,Saint Petersburg / Показать предложения (158),12,12
city_landing,pay-type_checkbox,Geneva / Оплата на месте (без предоплаты),2,1
city_landing,price_button_submit,Zvenigorod / Показать предложения (11),1,1
city_landing,ticket-type_checkbox,Yerevan / Group,2,1
city_landing,search-tools-button_open,Koktebel / Категории Все,1,1
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (42),8,7
city_landing,end_date_click,Copenhagen,1,1
city_landing,search-tools-button_open,Nesvizh / Сортировка,1,1
city_landing,price_button_submit,Istanbul / Показать предложения (89),13,10
city_landing,price_button_submit,Sochi / Показать предложения (273),2,2
city_landing,start_date_click,Sri Lanka,8,7
city_landing,search-tools-button_open,Amsterdam / По рейтингу,9,9
City Page,Page Visit,Dead Sea,288,254
city_landing,search-tools-button_open,Tbilisi / Категории Групповые,1,1
City Page,Page Visit,Votkinsk,4,4
City Page,Page Visit,Edinburgh,91,75
city_landing,price_button_submit,Dubai / Показать предложения (115),2,2
City Page,Page Visit,Garda,18,14
city_landing,price_button_submit,Istanbul / Показать предложения (54),8,7
City Page,Page Visit,Nizhny Novgorod,31127,20969
city_landing,price_button_close,Vladivostok,58,50
city_landing,search-tools-button_open,Pereslavl-Zalessky / ПЕРЕСЛАВЛЬ ЭКСКУРСИИ,1,1
city_landing,price_button_submit,Kaliningrad / Показать предложения (199),2,1
city_landing,search-tools-button_open,Gurzuf / Категории,7,6
city_landing,price_button_submit,Saint Petersburg / Показать предложения (42),19,17
city_landing,price_button_submit,Tel Aviv / Показать предложения (16),2,2
city_landing,price_button_submit,Cadiz / Ничего не найдено :(,1,1
city_landing,price_button_submit,Sevastopol / Показать предложения (36),10,10
city_landing,price_button_submit,Kislovodsk / Показать предложения (54),13,11
city_landing,filters-categories_click,Izhevsk / Популярные,1,1
city_landing,search-tools-button_open,Istanbul / Категории ЭКСКУРСИИ ПО СТАМБУЛУ,4,4
city_landing,price_button_submit,Saint Petersburg / Показать предложения (16),133,127
city_landing,price_button_submit,Sharm-el-Sheikh / Показать предложения (50),1,1
city_landing,price_button_submit,Tallinn / Показать предложения (11),4,3
city_landing,price_button_submit,New York / Показать предложения (5),3,3
city_landing,filters-categories_click,New York / По пригородам,1,1
city_landing,price_button_submit,Murmansk / Показать предложения (17),4,4
city_landing,search-tools-button_open,Moscow / Усадьбы и парки,2,2
City Page,Page Visit,Crete,11839,8028
city_landing,filters-categories_click,Side / ЭКСКУРСИИ ИЗ СИДЕ,4,3
city_landing,search-tools-button_open,Anapa / Квадроциклы,4,4
city_landing,search-tools-button_open,Rome / Колизей,2,2
city_landing,price_button_submit,Kemer / Показать предложения (64),6,6
city_landing,price_button_submit,Lipetsk / Показать предложения (10),1,1
city_landing,search-tools-button_open,Budapest / Фильтры Выбрано: 4,1,1
city_landing,search-tools-button_open,Murom / Категории ЭКСКУРСИИ ПО МУРОМУ,1,1
city_landing,filters-categories_click,Zelenogradsk / Индивидуальные,22,18
city_landing,price_button_submit,Tbilisi / Показать предложения (150),1,1
city_landing,ticket-type_checkbox,Mishor / Групповая,1,1
city_landing,dates_filter_mobile,Vladikavkaz / Сегодня,60,44
city_landing,search-tools-button_open,Krasnoyarsk / Обзорные,1,1
city_landing,filters-categories_click,Minsk / Индивидуальные,19,12
city_landing,filters-categories_click,Taganrog / Теплоходные прогулки,1,1
city_landing,price_button_submit,Sochi / Показать предложения (271),2,2
city_landing,filters-categories_click,Kostroma / Популярные,16,12
city_landing,filters-categories_click,Tel Aviv / Пешеходные,1,1
city_landing,search-tools-button_open,Rostov / Категории Все,1,1
city_landing,price_button_submit,Budapest / Показать предложения (131),1,1
city_landing,search-tools-button_open,Nalchik / По рейтингу,162,136
city_landing,filters-categories_click,Paris / Круизы и теплоходные прогулки,3,3
city_landing,search-tools-button_open,Chelyabinsk / Категории,1,1
city_landing,search-tools-button_open,Moscow / Категории Групповые,1,1
city_landing,price_button_submit,Yalta / Показать предложения (19),34,32
city_landing,search-tools-button_open,Protaras / По рейтингу,21,21
city_landing,search-tools-button_open,Kaluga / По рейтингу,11,11
city_landing,search-tools-button_open,Tula / Фильтры Выбрано: 1,2,2
city_landing,price_button_submit,Vladimir / Показать предложения (13),16,15
city_landing,search-tools-button_open,Dead Sea / Выбрано: 0,2,2
city_landing,ticket-type_checkbox,Kemer / Групповая,56,48
city_landing,price_button_submit,Saint Petersburg / Показать предложения (152),5,5
city_landing,price_button_submit,Saint Petersburg / Показать предложения (318),5,5
city_landing,search-tools-button_open,Limassol / Все,11,11
city_landing,filters-categories_click,Kerch / По рейтингу,7,4
city_landing,price_button_submit,Antalya / Показать предложения (28),6,5
city_landing,search-tools-button_open,Kazan / ЭКСКУРСИИ В КАЗАНИ 2021,5,5
city_landing,filters-categories_click,Anapa / КВАДРОЦИКЛЫ АНАПА ЭКСКУРСИИ,2,1
city_landing,price_button_submit,Tel Aviv / Показать предложения (6),1,1
city_landing,filters-categories_click,Lazarevskoye / Сначала самые популярные,46,46
city_landing,ticket-type_checkbox,Bukhara / Мини-группа,5,3
city_landing,price_button_submit,Moscow / Показать предложения (154),3,3
city_landing,price_second,Evpatoria,3,3
city_landing,price_button_submit,Gdansk / Показать предложения (8),7,6
city_landing,filters-categories_click,Vladimir / Золотые Ворота,2,2
